文本;群体情绪;时间
人有头债有主，你有仇报仇，有怨报怨。无辜锻炼的市民招你了还是惹你了？广东珠海62岁樊某因对离婚后财产分割结果不满，驾驶小型越野车致35人死亡，43人受伤，可谓是天地难容，人神共愤。对于这样连死都不怕，戾气如此重的人如何预防？此事你怎么看？  点个关注不迷路。小编就和大家一起聊聊珠男子樊某驾驶小车冲撞致多人死亡事件。明天和意外哪个先到，无人能知2024年11月11日19时48分， 对于广东珠海这座城市来说是一个悲伤又难忘的日子。62岁樊某因对离婚后财产分割结果不满，驾驶小型越野车进入市体育中心，瞬间让35人失去了富贵的生命。死者他（她）们又是谁的父母，谁的孩子。樊某因对离婚后财产分割不满，这是典型的报复社会，自己不想活，也不想让别人过得好。对于这样的亡命之徒如何防范？有人悲观地称这是一道无解的难题，对于樊某这样的人就是身边的危险分子，任何时间，任何地方樊某都会让人猝不及防，制造突发事件，将自己的怨气发泄到他人身上。有人说应该增加体育馆的安保人员，但安保人员多少又是个够呢？当天，同样的悲剧在杭州出现，据悉，当晚18点左右，一辆宝马车连撞多人和多辆车，致多人受伤。对于这样的极端分子，我们常说唯有杀一儆百，方可以儆效尤。事实是这些人死都不怕，你将他打入18层地狱又能如何？网友：我感觉救活他是浪费公共资源面对极端分子如何预防，究竟是无解还是有解呢？看看网友是怎么说的。有网友说，一个死都不怕的亡命之徒，怎么防？还是要反省一下为什么有这么大戾气吧！有网友说，我同意把他救活，然后把他跟35名受害者家属关在一间密室里8个小时，给他准备好足够多的肾上激素。8小时后，从密室里面出来，不论生死都不追究任何责任。剩下的就看受害者家属有多愤怒了。有网友说，让父母子女一起陪他枪毙，这样子还能防止，有句话说得好，孩子是他的软肋。小编观点在小编看来，遇到这种事并非无解。 第一： 作为社会，就是要群防群治。人人要自觉争做社会的安全员，做到人人为我，我为人人，时时讲安全，处处讲安全，事事讲安全，做到早发现、早预防。要把小事当大事抓，无事当有事抓，别人的问题当成自己的问题抓，宁听百姓骂声，不听百姓哭声。当然，社会矛盾的排查和调解工作要做在前，走在先，及时靠上去，做到春风化雨，化干戈为玉帛。第二：作为个人，就是要加强身体锻炼，提搞防范意识。生命对于每个人来说只有一次，面对浑然不知的意外，老百姓想要保命，外出除了不要做低头族外，还需要有个好身体，那就是加强锻炼，意外出现时做到眼疾手快，眼观六路，耳听八方。在确保自身安全的前提下，及时出手制止和预防犯罪。      小编想说的是，这是一个系统工程，需要全社会各个方面的共同努力，当然也不可能一蹴而就。      总之， 魔高一尺，道高一仗。只要思想不滑坡，办法总比困难多。      此事你怎么看，说出你内心的观点和看法，欢迎点赞和转发 @游走在笔尖上舞者 ，就相关问题和观点进行探讨和交流，有你点评更精彩！共享阳光，共担风雨。声明：取材网络，谨慎辨别。;0.0;2024-11-13 16:22:08
从目前披露的情况看，凶手是不是受到冤屈，我不知道，但是应该和婚姻不幸有关。我之前就说过，爱情和婚姻要谨慎，身边亲戚结婚了再离婚，也不止一两对了。而且我记得我还说了三遍。而且婚姻纠纷，自己可能有不对的地方，但是万一闹起来，有孩子的，最受伤的永远是孩子。很多人经历过爱情婚姻的纠纷，才明白一个道理：金钱、美色、学历，只不过是过眼云烟，相比起温柔乡，有一个安定的心理环境才是最重要的。看来这次又得“重操旧业”，重要的是事情说三遍了：爱情和婚姻要谨慎，必要时宁可一直单身也不要轻易陷入恋爱和婚姻！爱情和婚姻要谨慎，必要时宁可一直单身也不要轻易陷入恋爱和婚姻！爱情和婚姻要谨慎，必要时宁可一直单身也不要轻易陷入恋爱和婚姻！;0.0;2024-11-13 23:19:22
2024年11月11日19时48分许，一辆小汽车在广东省珠海市香洲区体育中心撞倒多名行人后驾车逃逸。司机樊某（男，62岁）事后已被警方控制。11月12日，珠海市公安局通报，案件致35人死亡，43人受伤；初步查明，案件系樊某对其离婚后财产分割结果不满而引发。公安机关对樊某以危险方法危害公共安全罪立案侦查。这是一个心怀不满、报复社会的典型案例。浮躁的社会环境、尖锐的社会矛盾确实更容易滋养像樊某这样的极端主义者。不过极端主义者选择极端，他们自己应该承担主要的责任。无论多么巨大的社会压力、悲惨的社会境遇，都无法合理化这种对无辜者进行无差别攻击的行为。我们可以从一个社会观察者的角度来指出什么样的社会环境容易发生恶性事件，但是不能忽视凶手才是事件的直接责任人。凶手不仅仅要承担法律责任，在社会伦理上也应该被彻底地否定。我们的反思是对我们生存环境的反思，而绝不应该异化为对凶手的同情，或者合理化凶手的行为。比如居然有言论称“自从女法官多了以后，这种离婚析产案就多了”，背后隐含的意思是女性法官处理案件不公导致了类似的社会极端案件的产生，凶手反而是值得同情的。这种言论既没有事实根据，又完全不讲逻辑。一般而言，合理化凶手的行为的人在阐述观点时隐含的逻辑是：人被逼到这个份上，都会作出这个选择。很明显，这个逻辑是错误的，将暴力单纯归因为社会环境，不仅是忽略了个人责任，更是破坏了社会伦理。事实上，在任何时候，人都有能力作出不同的选择。凶手作恶，一定是他本人自由选择的结果。这种选择，没有任何合理化的空间。关于人的不同选择，其实我觉得不用赘述。毕竟，亿万人口中，也只有极个别恶到极致的人，才能这样漠视他人的生命，采用如此极端的方式报复社会。但是肯·福莱特在《世界的凛冬》中塑造的角色卡拉突然闯进了我的脑子里，她刚好可以与62岁的樊某形成一个极为鲜明的对比。故我梳理了一下卡拉的一生：1922年，卡拉出生。当时，一战后的德国正在经历空前的通货膨胀，政局动荡，社会秩序极度混乱。1932年，卡拉10岁出头，纳粹党在联邦选举中成为国会最大党；1934年，希特勒成为德国元首。1939年，卡拉17岁，由于纳粹的性别歧视政策，她无法申请到医学院奖学金。1941年，卡拉19岁，卡拉和朋友弗里达发现了纳粹在秘密杀害残疾人的暴行。在试图制止纳粹暴行的过程中，卡拉的父亲沃尔特惨死。1946年，卡拉21岁，苏联占领柏林，为了保护13岁的丽贝卡不被强暴，卡拉被几个苏联士兵轮奸。再后来，柏林危机、德国分裂，柏林墙建立，卡拉生活在东柏林；一直到1989年11月9日，柏林墙倒塌。此时，卡拉已经是67岁。我们常叹命运不公；从历史的维度来看，时代之间造成的不公似乎更为严重。司机樊某现年62岁，也就是说生于1962年。从1962年至今，这位62岁的司机即使不算是经历了最好的时代，相比于卡拉而言，也算是经历了不错的时代吧。当然，2020年疫情后，全球经济下滑，世界范围内矛盾都冲突不断，个体生存焦虑愈来愈严重。但是这实在不可与卡拉等人经历的战乱相提并论。卡拉在自身难保的情况下，还拼尽全力去救被困于地牢的犹太人；这位62岁的司机开着价值不菲的小汽车，却撞向了完全无辜的人群。卡拉是一个艺术化后的形象，她是万千普通人幻化出来的一个形象，只是因为最近我们刚好讨论过她，所以我立即把她诉诸于笔端。但历史上，如卡拉一样的普通人千千万万，他们一直遵从良心行事，也一直捍卫着自己良心的清白。比如年近百岁的姥姥，姥姥生于1926年，她的金钗之年、豆蔻年华、碧玉年华都是在日本人统治之下度过的。后来日本人投降，又来了苏联人，一直后来到新中国成立。姥姥是历经战乱之苦的万千普通人之一。千千万万的普通人从无数无法言说的苦难中走过来，千千万万的普通人都没有将怒火如此不分是非的倾斜向自己的同袍。故而，恶行并非源于苦难，而是个体选择的结果。是啊，我们有好多问题。他们也有好多问题。这个社会有好多问题。但是这个世界无论有多少问题，都不影响个体自我保持自我的赤诚之心。今天看到珠海民众排队献血的新闻的时候，因为昨天看到撞人消息板结的心松开了一些。极端终是少数，你我一般的普通人，怀揣一颗正常的人心的才是平常。不为施暴者找理由，是为了守护未来每一日的平常。;0.0;2024-11-14 00:12:45
近日，隔壁市发生一起驾车冲撞市民重大恶性案件。并致35人死亡，43人受伤。这种极端的犯罪行为，极可能构成以危险方法危害公共安全罪。以危险方法危害公共安全罪，指的是故意使用放火、决水、爆炸、投放危险物质以外的危险方法危害公共安全的行为。犯罪行为人樊某对其离婚后财产分割结果不满，从而采取制造社会影响、发泄个人不满情绪、实现个人诉求，驾驶机动车在体育中心这样的公共场所任意冲撞，严重危害公共安全。从其驾车强行闯闸的行为看出其主观上的故意。这种危险方法与放火、决水、爆炸以及投放危险物质的危害性相当，其危害的是不特定的多数人的生命、健康安全，符合以危险方法危害公共安全罪的构成特征。本罪与交通肇事罪不同，交通肇事罪主观上是过失。本罪主观上既可以是故意，也可以过失，过失犯罪时构成过失以危险方法危害公共安全罪。樊某实施了危害不特定或者多数人的生命、健康的行为，并造成了相应的危害后果。而这种行为与故意杀人罪具有根本的区别。故意杀人罪所针对的是特定的人，本罪所针对的是不特定多数人。《刑法》第一百一十五条规定，放火、决水、爆炸以及投放毒害性、放射性、传染病病原体等物质或者以其他危险方法致人重伤、死亡或者使公私财产遭受重大损失的，处十年以上有期徒刑、无期徒刑或者死刑。过失犯前款罪的，处三年以上七年以下有期徒刑；情节较轻的，处三年以下有期徒刑或者拘役。从目前来看，该案大概率会适用以危险方法危害公共安全罪定罪处罚，相信会快侦快审，并提交最高法死刑复核，以告慰亡灵。;0.0;2024-11-14 00:22:56
2024年11月11日19时48分，珠海市体育中心发生一起犯罪嫌疑人驾车冲撞锻炼市民的恶性事件，致35人死亡，43人重伤。令人痛心！网友议论纷纷。有的说“冤有头，债有主，谁欺负你，你去报复谁，伤害无辜干什么？人渣！”有的说：“经济下行，人们压力大，社会戾气重，今年已经发生多起类似事故了。”有的说：“一个人拼着性命去做一件事，总有重大之极的原因。”有的说：“这个伺机必须严惩，应该凌迟、油炸处决。”有的说：“对比一下，前段时间杀害法官的党老汉罪行还算轻的了”......这个伺机自然是十恶不赦，罪不容诛！然而，那35条鲜活的生命呢？那43个受伤的身体和灵魂呢？哪怕把这个62岁的的伺机千刀万剐也于事无补了！古人云：后人哀之而不鉴之，亦使后人而复哀后人也！前事不忘，后事之师！我们在痛心此次事件的同时，必须认真汲取教训，以免重蹈覆辙。心存善念，与人为善。海明威说：“所有人其实就是一个整体，别人的不幸就是你的不幸，不要以为丧钟为谁而鸣，它就是为你而鸣”对他人的不幸，当心怀悲悯，坚守良知，这些应该是每个人的道德底线。大家都不容易，生活中应该时刻抱着“己所不欲，勿施于人”的想法，相互理解，对他人小小的善意或许也是在救自己的命。   爱岗敬业，孜孜为善。当官的，关心群众疾苦，重视群众利益，把矛盾解决在萌芽状态。出台政策时坚持从实际出发，不搞主观臆断、违背客观规律的“拍脑袋”决策，劳民伤财，贻害子孙。当法官的，秉公执法，发在情中走，情在心中留！当老师的，爱生如子，用心教育，全力以赴把每个孩子培养成德才兼备的人！;0.0;2024-11-14 01:05:52
听说珠海体育中心发生了大型交通事故，能刷到这个议题是不是因为这个原因。;-0.005518575698012152;2024-11-14 01:23:00
#珠海汽车撞人致35死43伤#由于前些年工作安排我在珠海居住过很长一段时间，总体来说珠海是一座慢节奏城市，珠海的定位就是宜居城市。珠海每年的花市都是在珠海体育中心举行，我都会去逛一下。周边是配套设施完善成熟的社区。学校好，医疗也方便。居住的人群相对比较高质量。为什么会出现这种现象呢？是否值得我们思考的，南方没有北方部分地区的暴走团直接上机动车道上锻炼身体那么猛，而是选择了相对封闭的体育场地进行，相对来说还是比较文明的。只不过动静有点大而已。但是可以通过正规渠道进行沟通交流解决，从而改善优化。我们不提倡暴力极端行为解决问题。每一个人的背后都是一个家庭的。有父母，有孩子，有爱人。#珠海身边事# #珠海头条#;0.0;2024-11-14 01:31:50
车厂难辞其咎。以后国内车厂会AEB触发以后限速提醒，发生碰撞立刻停车锁定报警。;0.0;2024-11-14 02:54:15
35人死亡，43人受伤，之前零星看过一些消息，能想象很惨烈，没想到会这么惨烈。通报说，“案件系樊某对其离婚后财产分割结果不满而引发”。也就是说，这是个人的，偶发的。但问题是，这个案件，针对非特定对象，无差别攻击，一出手就是非死即伤，这就是和平年代的恐怖袭击。正如有的作者所说，事情是如何从对离婚后财产分割结果不满，发展成一场结果惨烈的恐怖袭击，我们需要知道，也有权知道。这两者之间的沟壑，通报上的一句话，似乎填不上。只是，仅从结果来看，35条人命背后，是恶魔内心的恨。无法化解的恨。这种恨，没有指向自身，也打破了“冤有头债有主”的惯性认知，像野兽一样，冲向了无辜和无名的人。这种恨，这几年我们在很多类似的事件中都感受到过。这种恨，可能并不来自于绝对的贫困，毕竟珠海的樊某还有辆越野车。但你要说这种恨是什么，似乎又没有足够的言说材料。发生了，也就发生了，就像鲁迅先生说，造化常常为庸人设计，以时间的流驶，来洗涤旧迹，仅使留下淡红的血色和微漠的悲哀。没有真的猛士，直面惨淡的人生，正视淋漓的鲜血。恨来了，化解不了了，恨爆发了，然后被处理，这就是全部的故事。不幸的人在明天到来之前承担了代价，而我们成了幸存者。这样的事，可能零星地出现广袤的大地上，似乎也并没有直接的联系。但放在一起看，却又似乎有一些共同的特征：五六十岁，男性，还有不好说的别的……对这样的相似性视而不见，是掩耳盗铃。有作者提醒得好：若类似情绪蔓延至年轻人群体，后果可能更加严重。“当前一代的年轻人中有相当比例选择不婚不育，若在就业上遭遇挫折，极易陷入心理危机。即使是少数人动摇，也可能成为社会的巨大隐患。”冰冻三尺非一日之寒，同样的，戾气和愤怒的化解，也是个旷日持久的系统性的工程，我们能做的似乎有限。但昨天看到一个珠海事件伤者家属的自述，似乎又让我看清了方向。作者的妈妈被撞后，住进了ICU，“下午的时候，有三个自称街道工作小组的三位女士来医院找我爸了解情况，她们说可以反映需求给她们。她们很温柔的陪我爸聊天，试图带给他一些安慰。手术的时候，她们也一直陪着我们一起等。”作者说，“我很感谢她们的善良。”已经发生的悲剧无可挽回，巨大的伤痛也不是一时就能消解，但彼此间的善意和连接，却多少给人以安慰，如果它不能抚平创伤，至少可以避免让心灵滑向深渊。三位女士给伤者家属带来的，是微弱的，但是具体的、可感知的善意。但我想，被撞的那些人，在樊某的眼里，应该是无名的、抽象的、冷漠的。这就是恨与爱的分野，恨指向空洞的概念才更深重，但爱只有指向具体的个人，才能有力。如何让人民群众获得安全感与幸福感，具体的操作我们可能无缘置喙，但我想，无论是宏观的布局，还是个人的互动，都应该朝着爱与链接的方向。不要觉得恨与爱的力量弱小，也不要觉得谈论恨与爱是幼稚，恶魔已经用行动证明这种力量有多强大，我们这些幸存者不应该妄自菲薄。你怀抱恨，恨就有力量；你相信爱，爱就会有奇迹。—The End—作者：魏春亮首发：亮见，ID：liangjian0624;0.0;2024-11-14 03:07:35
2024年11月11日19时48分许，珠海发生一起驾车冲撞市民重大恶性案件。12日，珠海市公安局发布警情通报，案件致35人死亡，43人受伤。来源：央视新闻网昨天晚上，看到这个新闻，我的内心很沉重。悲剧既然已经发生了，肯定会有原因，期待有关部门的进一步调查结果。我再一次感受到了生命的脆弱与无常！是的，有时候，我们无法阻挡危险的到来。但，时刻保持安全意识，或许能够避免或降低悲剧殃及自身的几率。不要去人多的地方，也不要去人少的地方，不要逞强好胜以身犯险，不要拿自己的生命健康和人身安全开玩笑。我们不断地积累和增强安全意识，不在一朝一夕，需要长久的坚持。君子不立于危墙之下！明天和意外，哪个会先来临？我们不知道。我们唯一能做的就是：活好自己，过好当下。不悔恨过往，不焦虑未来，不患得患失，不与人斤斤计较，放过别人，也放过自己。什么利益得失，什么荣华富贵，什么胆小如鼠，什么庸庸碌碌，尽力而为、量力而行就好！若遇贱人又如何？若有遗憾又如何？若求而不得又如何？哪有十全十美，做好该做的事情，活着就好！《活好自己》诸事顺心难如意，生命来去不由己凡事看开随它去，来去空空是天意好坏得失如四季，善恶有报莫着急未来可期靠自己，珍惜当下别忧虑恕人恕己不生气，谨防恶念驱自己安全意识驻心底，生命健康排第一;0.0;2024-11-14 05:55:12
珠海的事件啊，警方的通报来看，犯罪嫌疑人在作案完毕之后，在车内展开了自杀行为（警方称自残）。从警方的通报来看，犯罪嫌疑人是一名自杀式袭击者，犯罪嫌疑人作案的目的就是打算有来无回的。对已经打算自杀的自杀式袭击者采用酷刑，还有意义吗？通常来说，酷刑是一种拷问手段，酷刑的意义在于使嫌疑人能说出拷问者需要的信息。像中国人曾经看过的国共内战的电视剧，国民党的特务人员使用烙铁来对付共党的间谍，就是为了让共党的间谍说出特务人员想要的信息。当酷刑失去了获得信息的意义，酷刑就完全变成了一种施暴。对一个生无可恋的自杀式袭击者使用酷刑施暴，有意义吗？我认为是没有任何意义的。能用酷刑将一个人折磨至死，只能说明拷问者的人格已经扭曲了，只能说明拷问者单纯的仇恨。中国的司法机关和监狱人员，是国家机器当中的暴力机关，司法机关也有自己的道德操守。因此，用酷刑单纯的发泄仇恨，这有违司法机关的道德操守。某个观众要用凌迟对付自杀式袭击者，在我看来，这是用活人的思维衡量死人。自杀式袭击者在我看来就像是一块死猪肉，那中国人有句老话：“死猪不怕开水烫”！那活人用酷刑的手段惩罚一块死猪肉能得到什么？那只证明活人的无能。活人觉得用能让活人觉得痛苦的手段，可以证明死猪肉是能感觉到痛苦的。现在来讨论珠海事件，在法律和死刑意义上的讨论是没有意义的。只剩下在犯罪心理学上的探究、中国各种社会保障机制的完善还是有讨论余地的。因为自杀式袭击是一个反文明的问题，那通过讨论出一个更文明的方案预防，才是最根本有意义的行为。;0.0;2024-11-14 11:12:16
前不久发生的厦门分尸案、泉州捅人案在此面前甚至不值一提......如今的社会之风，只能说一言难尽，那些受伤和死去的无辜之人何其不幸，其在世的家人该如何讨要说法......归根结底，需要做的是了解清楚事件真相并与之公布，如何做到公平公正，如何更好优化社会，让大家都心服口服，以减少这类恶性事件的发生，而不是在已经造成已无法挽回的惨案之后，再来指责某人恶意报复、又或者防护措施不足......;0.0;2024-11-14 12:27:18
不想知道原因，也不想去共情任何搞恐怖袭击的人。;0.0;2024-11-14 12:55:46
目前未见官方对该事件的定调，作为市民我们不敢妄下结论。唯对这种漠视人民群众生命安全的恶行予以强烈愤慨！35人死亡，这背后是35个家庭的支离破碎，灾难真是从天而降，就算对生活有多不满有多委屈，也不该拉这么多家庭为自己陪葬，太自私太极端了……愿逝者安息希望政府对恶魔严惩不贷！;0.0;2024-11-15 01:49:52
