发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记;是否为官媒;用户性别;sentence;score;dic_score;word_score
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;94;送电诈青蛙二次元;其他;同时背财务债和生育债，还让人感觉是用孩子挣了钱[doge];2023-01-12 05:14:18;1;0.0299784215448792;1;1;未知;同时背财务债和生育债，还让人感觉是用孩子挣了钱[doge];0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;209;欲速则不达czZ;北京;是帮人还是害人？;2023-01-11 17:47:03;16;0.0299784215448792;0;1;男;是帮人还是害人？;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;24196;AndyMcGuire;山西;银行房贷，app房贷，各种贷，这些能强国[good]能打胜战;2023-01-11 17:53:41;12;0.0299784215448792;0;1;男;银行房贷，app房贷，各种贷，这些能强国[good]能打胜战;0.06666666666666667;1.0;0.0625
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;213;萝卜芭芭;北京;给100万都有不生的吧，想多了真是;2023-01-11 17:45:39;10;0.0299784215448792;0;1;男;给100万都有不生的吧，想多了真是;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;216;盘旋在头顶上的蜻蜓;山东;为贷款我生个孩子，笑死我了;2023-01-11 17:53:40;5;0.0299784215448792;0;1;男;为贷款我生个孩子，笑死我了;-0.05263157894736842;-1.0;-0.16666666666666666
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;1215;炸油香杂碎汤;北京;[允悲]还不如当年计划生育 生女孩的可以要二胎那个政策呢;2023-01-11 17:41:52;7;0.0299784215448792;0;1;未知;[允悲]还不如当年计划生育 生女孩的可以要二胎那个政策呢;-0.05263157894736842;-1.0;-0.06666666666666667
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;67;追星酱0218;广东;贷？;2023-01-11 17:40:08;8;0.0299784215448792;0;1;女;贷？;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;557;有一咋说二;浙江;这是让老百姓养仨孩子，再贷款买房;2023-01-11 17:45:50;3;0.0299784215448792;0;1;男;这是让老百姓养仨孩子，再贷款买房;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;649;一休哥去哪儿了;山东;一个孩子奖励100万吧[嘻嘻];2023-01-11 17:39:57;3;0.0299784215448792;0;1;男;一个孩子奖励100万吧[嘻嘻];0.06666666666666667;1.0;0.2
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;649;这里没有喵喵喵;广西;回复@朔月-天空:所以说农村里那些生个4、5个孩子的约等于千万身家？？[汗]那为啥要扶贫？;2023-01-12 07:40:09;1;0.0299784215448792;1;1;男;回复@朔月-天空:所以说农村里那些生个4、5个孩子的约等于千万身家？？[汗]那为啥要扶贫？;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;649;朔月-天空;安徽;回复 @这里没有喵喵喵:我说二三百万都是保守的，把教育基金、买房都算进去，即使在三线城市可能都不止。;2023-01-12 07:27:38;0;0.0299784215448792;1;1;男;回复 @这里没有喵喵喵:我说二三百万都是保守的，把教育基金、买房都算进去，即使在三线城市可能都不止。;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;649;这里没有喵喵喵;广西;回复@朔月-天空:高收入人群不是政策目标人群。每个家庭养大一个小孩需要2-3百万，那中国就根本不需要扶贫了。先不说这个钱哪来，真这么补贴，到时候就很多人眼红了，月薪一万干10年不如别人10年生一个。;2023-01-11 18:16:04;1;0.0299784215448792;1;1;男;回复@朔月-天空:高收入人群不是政策目标人群。每个家庭养大一个小孩需要2-3百万，那中国就根本不需要扶贫了。先不说这个钱哪来，真这么补贴，到时候就很多人眼红了，月薪一万干10年不如别人10年生一个。;0.0;0.0;0.0
观察者网;;0;14;106;439;济南优化生育政策：三孩家庭公积金最高可贷万元济南三孩家庭公积金最高可贷万近日，为积极实施三孩生育政策，促进人口长期均衡发展，山东济南印发《济南市优化生育政策促进人口长期均衡发展实施方案》（简称“方案”）。方案提出，在构建多方位支持体系方面，要加强生育政策支持、加强养育成本支持、加强教育资源支持、加强住房保障支持、加强医保政策支持等措施。以加强住房保障支持为例，符合公租房申请条件的未成年政策内二孩及以上家庭，在申请公租房时优先予以分配；对因家庭人口增加、就业、子女就学等原因需要调换公租房的，根据房源情况实施常态化申请、统一调换；符合租赁住房补贴申请条件的，提高保障面积标准，每增加一孩保障面积标准增加平方米。与此同时，按照国家政策生育二孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元；生育三孩的缴存职工家庭，申请住房公积金贷款购买首套自住住房的，一人缴存住房公积金的职工家庭最高可贷额度提高至万元，两人及以上缴存住房公积金的职工家庭最高可贷额度提高至万元。此外，在济南市无自有住房且租赁住房的二孩及以上家庭，可按照实际房租支出提取住房公积金。;#济南三孩家庭公积金最高可贷100万#;649;朔月-天空;安徽;回复 @SK-TIME:没有通货膨胀也不生，养大成人要花200到300万;2023-01-11 17:54:21;0;0.0299784215448792;1;1;男;回复 @SK-TIME:没有通货膨胀也不生，养大成人要花200到300万;0.06666666666666667;1.0;0.06666666666666667
