发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;23;凉子六;广西;我觉得不会这么快倒闭的，毕竟有一些人不会网购;2023-10-24 18:04:57;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;263;有本事送我个电动轮椅;其他;果然，大主播看来都涉嫌价格垄断！必须严厉打击！;2023-10-24 17:41:57;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;443;夏天到了吗happy;其他;我感觉现在的电商就像十多年前的电视购物;2023-10-24 17:37:28;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;16;你简单的快乐;江苏;都是相互共同进步。;2023-10-24 17:34:58;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;52;睡觉吃饭的;其他;各有各的优势。;2023-10-24 17:28:04;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;1166;数码科技梦工厂;河南;这方面的事情我不了解;2023-10-24 16:59:36;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;1791;夏凉方童;海南;许多直播带货都还是有实体店支撑着;2023-10-24 16:27:06;2;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;1791;jiayi_爱吃肉肉的招财猫m;山东;很少会看直播;2023-10-24 23:50:17;0;0.0517546247736675;1
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;465;爱心无限wmw;其他;直播需要好好整顿了，感觉太乱;2023-10-24 16:25:19;1;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;230;林中涧水中月;河南;怎么说呢不能一直这样搞;2023-10-24 16:24:45;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;182;糖糖是欧皇888;湖北;其实影响很大的;2023-10-24 16:21:05;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;43;欧气小木子;其他;现在电商真的太狠了[doge];2023-10-24 16:11:15;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;252;江晚一夏断余愁;其他;冲击肯定是有的，也有很多人转战电商赛道了，你要说优惠那还真不一定差太多吧，网上的假货也多，质量难说，退货率也很高吧[思考][思考][思考];2023-10-24 16:07:37;1;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;252;夏凉方童;海南;还是实体店更放心;2023-10-24 16:28:16;0;0.0517546247736675;1
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;155;煲剧小妞6463899953;香港;消费者付高价，一大部分都让主播赚去了;2023-10-24 15:53:47;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;81;明天都好困;江苏;互相带动吧。;2023-10-24 15:51:01;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;1646;香蕉糖_锦鲤附体好运加持lucky20;广东;早上还看到有人说别的国家限制直播带货了，不知真假啊。我觉得实体店也会一直有吧，就是看如何经营了。;2023-10-24 15:50:36;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;1367;数码界大佬;陕西;实体经济被电商整垮了;2023-10-24 15:43:01;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;464;鷙VV悥-i_儰L0眞K2;重庆;这种矛盾看看怎么解决吧;2023-10-24 15:38:01;0;0.0517546247736675;0
小满;陕西;0;89;185;468;针对网上流传电商的兴起导致实体店铺倒闭，让实体经济陨落这一观点，小杨哥在直播间回应称，实体不会陨落的，并表示二者是相辅相成的。疯狂小杨哥回应电商挤压实体经济满谈企业然而，电商挤压实体经济发展，却是不争的现实，疫情后的大环境不好，更让这种对比变得强烈，大众消费在降级，电商满足展开;#疯狂小杨哥回应电商挤压实体经济##满谈企业#;406;元页皮金名车干;内蒙古;没办法，电商带货太狠了;2023-10-24 15:33:48;0;0.0517546247736675;0
